Train Caffe Model Done,,,,
/home/ubuntu/Image_True_False/Level0/10257_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11267_right.png ,Level0 ,89.6900%,Level1 ,10.3100%
/home/ubuntu/Image_True_False/Level1/1475_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16035_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10468_left.png ,Level0 ,77.4500%,Level1 ,22.5500%
/home/ubuntu/Image_True_False/Level1/18656_left.png ,Level0 ,99.9400%,Level1 ,0.0600%
/home/ubuntu/Image_True_False/Level1/1570_left.png ,Level1 ,97.800%,Level0 ,2.200%
/home/ubuntu/Image_True_False/Level1/1138_right.png ,Level0 ,93.9300%,Level1 ,6.0700%
/home/ubuntu/Image_True_False/Level1/12101_left.png ,Level0 ,99.2800%,Level1 ,0.7200%
/home/ubuntu/Image_True_False/Level1/12839_right.png ,Level0 ,85.5200%,Level1 ,14.4800%
/home/ubuntu/Image_True_False/Level1/11241_right.png ,Level0 ,87.7700%,Level1 ,12.2300%
/home/ubuntu/Image_True_False/Level1/12577_left.png ,Level0 ,99.9300%,Level1 ,0.0700%
/home/ubuntu/Image_True_False/Level1/12743_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13252_right.png ,Level0 ,98.0800%,Level1 ,1.9200%
/home/ubuntu/Image_True_False/Level1/11625_left.png ,Level0 ,99.9600%,Level1 ,0.0400%
/home/ubuntu/Image_True_False/Level1/13209_left.png ,Level1 ,98.6700%,Level0 ,1.3300%
/home/ubuntu/Image_True_False/Level1/15941_right.png ,Level1 ,74.0300%,Level0 ,25.9700%
/home/ubuntu/Image_True_False/Level1/13345_left.png ,Level1 ,96.1200%,Level0 ,3.8800%
/home/ubuntu/Image_True_False/Level1/13659_left.png ,Level1 ,97.1900%,Level0 ,2.8100%
/home/ubuntu/Image_True_False/Level1/15756_right.png ,Level0 ,99.2700%,Level1 ,0.7300%
/home/ubuntu/Image_True_False/Level1/13126_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/14927_left.png ,Level1 ,67.7400%,Level0 ,32.2600%
/home/ubuntu/Image_True_False/Level1/14474_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17442_right.png ,Level0 ,99.2400%,Level1 ,0.7600%
/home/ubuntu/Image_True_False/Level1/17491_right.png ,Level0 ,99.7600%,Level1 ,0.2400%
/home/ubuntu/Image_True_False/Level1/13031_right.png ,Level1 ,98.200%,Level0 ,1.800%
/home/ubuntu/Image_True_False/Level1/15750_left.png ,Level0 ,99.8800%,Level1 ,0.1200%
/home/ubuntu/Image_True_False/Level1/12872_right.png ,Level1 ,61.3500%,Level0 ,38.6500%
/home/ubuntu/Image_True_False/Level1/10320_right.png ,Level1 ,99.8400%,Level0 ,0.1600%
/home/ubuntu/Image_True_False/Level1/14967_left.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level1/17005_right.png ,Level0 ,99.1200%,Level1 ,0.8800%
/home/ubuntu/Image_True_False/Level1/16871_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/12835_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/14614_right.png ,Level1 ,99.0600%,Level0 ,0.9400%
/home/ubuntu/Image_True_False/Level1/16969_left.png ,Level0 ,98.400%,Level1 ,1.600%
/home/ubuntu/Image_True_False/Level1/14908_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16095_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/15450_left.png ,Level0 ,83.8100%,Level1 ,16.1900%
/home/ubuntu/Image_True_False/Level1/12325_right.png ,Level1 ,51.9800%,Level0 ,48.0200%
/home/ubuntu/Image_True_False/Level1/15257_right.png ,Level0 ,99.9400%,Level1 ,0.0600%
/home/ubuntu/Image_True_False/Level1/1076_left.png ,Level1 ,99.8700%,Level0 ,0.1300%
/home/ubuntu/Image_True_False/Level1/18915_right.png ,Level1 ,51.7700%,Level0 ,48.2300%
/home/ubuntu/Image_True_False/Level1/19347_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/10653_left.png ,Level1 ,98.7500%,Level0 ,1.2500%
/home/ubuntu/Image_True_False/Level1/15375_right.png ,Level0 ,95.1500%,Level1 ,4.8500%
/home/ubuntu/Image_True_False/Level1/13773_left.png ,Level0 ,98.6700%,Level1 ,1.3300%
/home/ubuntu/Image_True_False/Level1/11243_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11526_left.png ,Level1 ,99.9300%,Level0 ,0.0700%
/home/ubuntu/Image_True_False/Level1/11647_right.png ,Level0 ,81.3200%,Level1 ,18.6800%
/home/ubuntu/Image_True_False/Level1/10819_right.png ,Level1 ,99.2300%,Level0 ,0.7700%
/home/ubuntu/Image_True_False/Level1/11176_left.png ,Level1 ,99.5300%,Level0 ,0.4700%
/home/ubuntu/Image_True_False/Level1/16937_left.png ,Level0 ,98.1400%,Level1 ,1.8600%
/home/ubuntu/Image_True_False/Level1/10883_left.png ,Level1 ,90.800%,Level0 ,9.200%
/home/ubuntu/Image_True_False/Level1/15468_left.png ,Level1 ,99.4900%,Level0 ,0.5100%
/home/ubuntu/Image_True_False/Level1/18493_left.png ,Level0 ,99.6600%,Level1 ,0.3400%
/home/ubuntu/Image_True_False/Level1/11759_left.png ,Level0 ,99.1200%,Level1 ,0.8800%
/home/ubuntu/Image_True_False/Level1/13820_left.png ,Level0 ,99.9600%,Level1 ,0.0400%
/home/ubuntu/Image_True_False/Level1/14915_right.png ,Level1 ,87.0100%,Level0 ,12.9900%
/home/ubuntu/Image_True_False/Level1/14684_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10904_right.png ,Level0 ,99.5200%,Level1 ,0.4800%
/home/ubuntu/Image_True_False/Level1/11098_right.png ,Level1 ,50.2900%,Level0 ,49.7100%
/home/ubuntu/Image_True_False/Level1/16360_left.png ,Level0 ,99.9200%,Level1 ,0.0800%
/home/ubuntu/Image_True_False/Level1/13569_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11058_right.png ,Level1 ,79.600%,Level0 ,20.400%
/home/ubuntu/Image_True_False/Level1/13566_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10017_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11026_right.png ,Level1 ,99.100%,Level0 ,0.900%
/home/ubuntu/Image_True_False/Level1/11183_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/12306_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16774_left.png ,Level1 ,92.1100%,Level0 ,7.8900%
/home/ubuntu/Image_True_False/Level1/17705_left.png ,Level1 ,99.6500%,Level0 ,0.3500%
/home/ubuntu/Image_True_False/Level1/16197_left.png ,Level0 ,84.8400%,Level1 ,15.1600%
/home/ubuntu/Image_True_False/Level1/1920_right.png ,Level1 ,67.4800%,Level0 ,32.5200%
/home/ubuntu/Image_True_False/Level1/11291_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16920_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/18575_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/17631_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14282_right.png ,Level1 ,54.3400%,Level0 ,45.6600%
/home/ubuntu/Image_True_False/Level1/12831_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11142_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/14846_right.png ,Level0 ,78.6900%,Level1 ,21.3100%
/home/ubuntu/Image_True_False/Level1/17042_right.png ,Level0 ,99.9300%,Level1 ,0.0700%
/home/ubuntu/Image_True_False/Level1/13627_left.png ,Level1 ,72.1700%,Level0 ,27.8300%
/home/ubuntu/Image_True_False/Level1/16727_left.png ,Level1 ,93.0700%,Level0 ,6.9300%
/home/ubuntu/Image_True_False/Level1/14938_left.png ,Level0 ,99.4200%,Level1 ,0.5800%
/home/ubuntu/Image_True_False/Level1/1614_right.png ,Level1 ,92.0300%,Level0 ,7.9700%
/home/ubuntu/Image_True_False/Level1/13667_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16046_left.png ,Level0 ,99.9200%,Level1 ,0.0800%
/home/ubuntu/Image_True_False/Level1/11120_right.png ,Level1 ,98.8400%,Level0 ,1.1600%
/home/ubuntu/Image_True_False/Level1/14615_right.png ,Level1 ,93.4300%,Level0 ,6.5700%
/home/ubuntu/Image_True_False/Level1/18046_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1743_right.png ,Level1 ,83.5500%,Level0 ,16.4500%
/home/ubuntu/Image_True_False/Level1/13158_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/12279_left.png ,Level0 ,96.2100%,Level1 ,3.7900%
/home/ubuntu/Image_True_False/Level1/15276_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/19029_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15117_right.png ,Level0 ,99.7900%,Level1 ,0.2100%
/home/ubuntu/Image_True_False/Level1/12554_right.png ,Level1 ,81.4600%,Level0 ,18.5400%
/home/ubuntu/Image_True_False/Level1/12547_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/1926_left.png ,Level1 ,70.8400%,Level0 ,29.1600%
/home/ubuntu/Image_True_False/Level1/1640_left.png ,Level0 ,63.0200%,Level1 ,36.9800%
/home/ubuntu/Image_True_False/Level1/14614_left.png ,Level1 ,99.0600%,Level0 ,0.9400%
/home/ubuntu/Image_True_False/Level1/1290_left.png ,Level1 ,99.9700%,Level0 ,0.0300%
/home/ubuntu/Image_True_False/Level1/15120_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/17615_left.png ,Level0 ,59.7100%,Level1 ,40.2900%
/home/ubuntu/Image_True_False/Level1/11815_right.png ,Level1 ,99.5800%,Level0 ,0.4200%
/home/ubuntu/Image_True_False/Level1/13486_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/13099_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11032_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11495_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10501_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/14710_left.png ,Level1 ,99.9400%,Level0 ,0.0600%
/home/ubuntu/Image_True_False/Level1/13029_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/18450_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14834_left.png ,Level1 ,96.0700%,Level0 ,3.9300%
/home/ubuntu/Image_True_False/Level1/10131_left.png ,Level0 ,51.4800%,Level1 ,48.5200%
/home/ubuntu/Image_True_False/Level1/16624_left.png ,Level1 ,99.6600%,Level0 ,0.3400%
/home/ubuntu/Image_True_False/Level1/15066_right.png ,Level1 ,92.5500%,Level0 ,7.4500%
/home/ubuntu/Image_True_False/Level1/11292_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/12082_left.png ,Level0 ,99.7100%,Level1 ,0.2900%
/home/ubuntu/Image_True_False/Level1/19004_right.png ,Level0 ,99.7700%,Level1 ,0.2300%
/home/ubuntu/Image_True_False/Level1/16561_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10242_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/19472_left.png ,Level0 ,99.9100%,Level1 ,0.0900%
/home/ubuntu/Image_True_False/Level1/16150_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/14202_right.png ,Level0 ,95.900%,Level1 ,4.100%
/home/ubuntu/Image_True_False/Level1/1043_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11230_right.png ,Level0 ,99.3300%,Level1 ,0.6700%
/home/ubuntu/Image_True_False/Level1/12563_left.png ,Level1 ,99.7100%,Level0 ,0.2900%
/home/ubuntu/Image_True_False/Level1/17940_right.png ,Level1 ,72.500%,Level0 ,27.500%
/home/ubuntu/Image_True_False/Level1/1833_right.png ,Level1 ,99.6600%,Level0 ,0.3400%
/home/ubuntu/Image_True_False/Level1/13730_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12329_left.png ,Level0 ,90.5100%,Level1 ,9.4900%
/home/ubuntu/Image_True_False/Level1/15944_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13569_right.png ,Level1 ,98.5500%,Level0 ,1.4500%
/home/ubuntu/Image_True_False/Level1/11910_right.png ,Level0 ,99.7600%,Level1 ,0.2400%
/home/ubuntu/Image_True_False/Level1/14227_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11209_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15708_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12000_right.png ,Level1 ,86.1100%,Level0 ,13.8900%
/home/ubuntu/Image_True_False/Level1/16871_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/1100_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10379_left.png ,Level1 ,99.8500%,Level0 ,0.1500%
/home/ubuntu/Image_True_False/Level1/15278_left.png ,Level0 ,76.600%,Level1 ,23.400%
/home/ubuntu/Image_True_False/Level1/1501_left.png ,Level1 ,66.0100%,Level0 ,33.9900%
/home/ubuntu/Image_True_False/Level1/17840_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11529_left.png ,Level1 ,99.7800%,Level0 ,0.2200%
/home/ubuntu/Image_True_False/Level1/12861_left.png ,Level1 ,99.9400%,Level0 ,0.0600%
/home/ubuntu/Image_True_False/Level1/11492_right.png ,Level0 ,99.0600%,Level1 ,0.9400%
/home/ubuntu/Image_True_False/Level1/17986_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/19422_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14902_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/14880_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/14139_right.png ,Level1 ,99.700%,Level0 ,0.300%
/home/ubuntu/Image_True_False/Level1/11156_left.png ,Level1 ,73.4200%,Level0 ,26.5800%
/home/ubuntu/Image_True_False/Level1/11915_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/13923_left.png ,Level1 ,99.9500%,Level0 ,0.0500%
/home/ubuntu/Image_True_False/Level1/16808_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/12881_right.png ,Level0 ,99.6200%,Level1 ,0.3800%
/home/ubuntu/Image_True_False/Level1/12397_left.png ,Level1 ,99.9400%,Level0 ,0.0600%
/home/ubuntu/Image_True_False/Level1/10401_right.png ,Level0 ,88.1800%,Level1 ,11.8200%
/home/ubuntu/Image_True_False/Level1/14436_right.png ,Level0 ,99.100%,Level1 ,0.900%
/home/ubuntu/Image_True_False/Level1/15273_right.png ,Level1 ,99.7500%,Level0 ,0.2500%
/home/ubuntu/Image_True_False/Level1/15625_left.png ,Level0 ,98.8400%,Level1 ,1.1600%
/home/ubuntu/Image_True_False/Level1/16197_right.png ,Level0 ,99.7400%,Level1 ,0.2600%
/home/ubuntu/Image_True_False/Level1/10439_right.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/11651_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/18780_left.png ,Level1 ,99.6400%,Level0 ,0.3600%
/home/ubuntu/Image_True_False/Level1/13591_left.png ,Level0 ,98.5500%,Level1 ,1.4500%
/home/ubuntu/Image_True_False/Level1/16114_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10844_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15799_left.png ,Level1 ,99.900%,Level0 ,0.100%
/home/ubuntu/Image_True_False/Level1/16224_left.png ,Level0 ,84.400%,Level1 ,15.600%
/home/ubuntu/Image_True_False/Level1/16412_right.png ,Level1 ,58.4300%,Level0 ,41.5700%
/home/ubuntu/Image_True_False/Level1/13229_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13931_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/18025_right.png ,Level1 ,99.8800%,Level0 ,0.1200%
/home/ubuntu/Image_True_False/Level1/16138_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11089_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/10616_right.png ,Level0 ,98.4600%,Level1 ,1.5400%
/home/ubuntu/Image_True_False/Level1/10680_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15185_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/15712_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/14251_right.png ,Level1 ,99.1700%,Level0 ,0.8300%
/home/ubuntu/Image_True_False/Level1/11085_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10244_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10150_right.png ,Level1 ,99.7700%,Level0 ,0.2300%
/home/ubuntu/Image_True_False/Level1/17461_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/12857_left.png ,Level0 ,59.9500%,Level1 ,40.0500%
/home/ubuntu/Image_True_False/Level1/172_right.png ,Level1 ,99.5700%,Level0 ,0.4300%
/home/ubuntu/Image_True_False/Level1/14467_left.png ,Level0 ,99.7600%,Level1 ,0.2400%
/home/ubuntu/Image_True_False/Level1/15898_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13043_left.png ,Level1 ,99.3200%,Level0 ,0.6800%
/home/ubuntu/Image_True_False/Level1/12063_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11031_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16030_right.png ,Level0 ,67.3300%,Level1 ,32.6700%
/home/ubuntu/Image_True_False/Level1/15578_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17202_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13669_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11308_right.png ,Level1 ,99.800%,Level0 ,0.200%
/home/ubuntu/Image_True_False/Level1/13486_left.png ,Level0 ,99.9400%,Level1 ,0.0600%
/home/ubuntu/Image_True_False/Level1/17068_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/13780_left.png ,Level0 ,99.4800%,Level1 ,0.5200%
/home/ubuntu/Image_True_False/Level1/12089_left.png ,Level1 ,99.8900%,Level0 ,0.1100%
/home/ubuntu/Image_True_False/Level1/14109_right.png ,Level1 ,67.0500%,Level0 ,32.9500%
/home/ubuntu/Image_True_False/Level1/12036_right.png ,Level0 ,60.5100%,Level1 ,39.4900%
/home/ubuntu/Image_True_False/Level1/10177_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/19110_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14876_right.png ,Level0 ,95.0900%,Level1 ,4.9100%
/home/ubuntu/Image_True_False/Level1/15914_right.png ,Level0 ,98.9900%,Level1 ,1.0100%
/home/ubuntu/Image_True_False/Level1/14340_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11772_right.png ,Level1 ,73.3900%,Level0 ,26.6100%
/home/ubuntu/Image_True_False/Level1/11736_left.png ,Level1 ,92.7400%,Level0 ,7.2600%
/home/ubuntu/Image_True_False/Level1/17276_left.png ,Level0 ,96.1100%,Level1 ,3.8900%
/home/ubuntu/Image_True_False/Level1/1420_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1687_left.png ,Level0 ,86.8900%,Level1 ,13.1100%
/home/ubuntu/Image_True_False/Level1/13811_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15602_right.png ,Level0 ,96.500%,Level1 ,3.500%
/home/ubuntu/Image_True_False/Level1/10112_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17852_left.png ,Level0 ,99.6900%,Level1 ,0.3100%
/home/ubuntu/Image_True_False/Level1/16360_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16947_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/10606_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11315_right.png ,Level1 ,90.2200%,Level0 ,9.7800%
/home/ubuntu/Image_True_False/Level1/16628_right.png ,Level0 ,79.2800%,Level1 ,20.7200%
/home/ubuntu/Image_True_False/Level1/17089_right.png ,Level1 ,98.9800%,Level0 ,1.0200%
/home/ubuntu/Image_True_False/Level1/13022_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15273_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/14325_left.png ,Level0 ,99.7100%,Level1 ,0.2900%
/home/ubuntu/Image_True_False/Level1/11858_right.png ,Level0 ,92.700%,Level1 ,7.300%
/home/ubuntu/Image_True_False/Level1/16561_left.png ,Level1 ,99.9300%,Level0 ,0.0700%
/home/ubuntu/Image_True_False/Level1/14227_left.png ,Level0 ,53.3300%,Level1 ,46.6700%
/home/ubuntu/Image_True_False/Level1/18507_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14336_left.png ,Level1 ,99.6300%,Level0 ,0.3700%
/home/ubuntu/Image_True_False/Level1/14191_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/18803_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10233_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11176_right.png ,Level1 ,77.2600%,Level0 ,22.7400%
/home/ubuntu/Image_True_False/Level1/1920_left.png ,Level1 ,77.3600%,Level0 ,22.6400%
/home/ubuntu/Image_True_False/Level1/12278_left.png ,Level0 ,99.7500%,Level1 ,0.2500%
/home/ubuntu/Image_True_False/Level1/12614_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16582_right.png ,Level1 ,86.5200%,Level0 ,13.4800%
/home/ubuntu/Image_True_False/Level1/16882_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14129_right.png ,Level1 ,54.3100%,Level0 ,45.6900%
/home/ubuntu/Image_True_False/Level1/12397_right.png ,Level1 ,99.5500%,Level0 ,0.4500%
/home/ubuntu/Image_True_False/Level1/11089_left.png ,Level0 ,99.800%,Level1 ,0.200%
/home/ubuntu/Image_True_False/Level1/12789_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15000_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16746_right.png ,Level1 ,99.1300%,Level0 ,0.8700%
/home/ubuntu/Image_True_False/Level1/18567_right.png ,Level1 ,96.200%,Level0 ,3.800%
/home/ubuntu/Image_True_False/Level1/17629_left.png ,Level1 ,70.1600%,Level0 ,29.8400%
/home/ubuntu/Image_True_False/Level1/1928_left.png ,Level1 ,99.7100%,Level0 ,0.2900%
/home/ubuntu/Image_True_False/Level1/12325_left.png ,Level1 ,99.8300%,Level0 ,0.1700%
/home/ubuntu/Image_True_False/Level1/13066_right.png ,Level0 ,99.600%,Level1 ,0.400%
/home/ubuntu/Image_True_False/Level1/14367_left.png ,Level0 ,97.2800%,Level1 ,2.7200%
/home/ubuntu/Image_True_False/Level1/13201_right.png ,Level0 ,95.0200%,Level1 ,4.9800%
/home/ubuntu/Image_True_False/Level1/12612_left.png ,Level1 ,99.7700%,Level0 ,0.2300%
/home/ubuntu/Image_True_False/Level1/17647_right.png ,Level1 ,96.1600%,Level0 ,3.8400%
/home/ubuntu/Image_True_False/Level1/10306_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/11776_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17453_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13534_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/17868_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16439_right.png ,Level0 ,81.0700%,Level1 ,18.9300%
/home/ubuntu/Image_True_False/Level1/15274_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/11187_left.png ,Level1 ,75.8300%,Level0 ,24.1700%
/home/ubuntu/Image_True_False/Level1/10592_left.png ,Level1 ,99.600%,Level0 ,0.400%
/home/ubuntu/Image_True_False/Level1/17135_left.png ,Level0 ,69.9400%,Level1 ,30.0600%
/home/ubuntu/Image_True_False/Level1/16818_right.png ,Level1 ,86.7100%,Level0 ,13.2900%
/home/ubuntu/Image_True_False/Level1/11965_left.png ,Level1 ,89.7700%,Level0 ,10.2300%
/home/ubuntu/Image_True_False/Level1/1444_right.png ,Level1 ,99.5600%,Level0 ,0.4400%
/home/ubuntu/Image_True_False/Level1/15750_right.png ,Level0 ,99.8800%,Level1 ,0.1200%
/home/ubuntu/Image_True_False/Level1/12301_left.png ,Level1 ,66.0900%,Level0 ,33.9100%
/home/ubuntu/Image_True_False/Level1/13254_right.png ,Level1 ,99.9500%,Level0 ,0.0500%
/home/ubuntu/Image_True_False/Level1/178_right.png ,Level1 ,99.900%,Level0 ,0.100%
/home/ubuntu/Image_True_False/Level1/12268_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1167_left.png ,Level1 ,99.1200%,Level0 ,0.8800%
